23:04:31.436297,0,-1704,1048,192
23:04:31.454327,1,-1702,1050,192
23:04:31.472163,2,-1703,1052,193
23:04:31.489937,3,-1696,1048,194
23:04:31.507748,4,-1703,1050,183
23:04:31.525531,5,-1703,1047,186
23:04:31.543263,6,-1706,1046,189
23:04:31.561066,7,-1706,1042,177
23:04:31.578798,8,-1704,1047,188
23:04:31.596593,9,-1700,1049,190
23:04:31.614325,10,-1703,1045,178
23:04:31.632053,11,-1703,1041,188
23:04:31.649789,12,-1705,1043,190
23:04:31.667524,13,-1704,1046,189
23:04:31.685325,14,-1706,1047,189
23:04:31.703056,15,-1705,1048,190
23:04:31.720800,16,-1702,1047,185
23:04:31.738542,17,-1709,1048,190
23:04:31.756330,18,-1704,1049,175
23:04:31.774065,19,-1704,1045,189
23:04:31.791800,20,-1703,1045,194
23:04:31.809609,21,-1708,1046,185
23:04:31.827368,22,-1709,1048,192
23:04:31.845170,23,-1702,1049,187
23:04:31.862913,24,-1700,1045,194
23:04:31.880722,25,-1707,1046,188
23:04:31.898552,26,-1702,1048,193
23:04:31.916373,27,-1703,1047,180
23:04:31.934239,28,-1705,1050,196
23:04:31.952106,29,-1703,1047,197
23:04:31.969914,30,-1705,1048,188
23:04:31.987794,31,-1703,1046,182
23:04:32.005671,32,-1701,1048,183
23:04:32.023481,33,-1700,1047,181
23:04:32.041290,34,-1701,1050,186
23:04:32.059161,35,-1701,1048,173
23:04:32.077137,36,-1702,1043,180
23:04:32.094959,37,-1699,1042,190
23:04:32.112835,38,-1705,1049,183
23:04:32.130639,39,-1708,1046,194
23:04:32.148437,40,-1710,1046,186
23:04:32.166288,41,-1701,1046,168
23:04:32.184141,42,-1707,1045,181
23:04:32.201953,43,-1702,1048,188
23:04:32.219801,44,-1703,1045,187
23:04:32.237677,45,-1701,1047,184
23:04:32.255477,46,-1705,1048,188
23:04:32.273326,47,-1705,1049,182
23:04:32.291194,48,-1702,1048,187
23:04:32.309009,49,-1702,1053,181
23:04:32.326881,50,-1704,1046,179
23:04:32.344729,51,-1705,1048,190
23:04:32.362536,52,-1702,1040,185
23:04:32.380365,53,-1705,1044,184
23:04:32.398219,54,-1707,1045,180
23:04:32.416027,55,-1708,1042,181
23:04:32.433878,56,-1706,1046,176
23:04:32.451832,57,-1707,1044,190
23:04:32.469820,58,-1704,1042,190
23:04:32.487734,59,-1704,1044,187
23:04:32.505567,60,-1702,1045,190
23:04:32.523449,61,-1706,1046,191
23:04:32.541325,62,-1704,1047,181
23:04:32.559149,63,-1701,1046,182
23:04:32.577102,64,-1702,1051,191
23:04:32.594974,65,-1704,1047,179
23:04:32.612789,66,-1703,1047,185
23:04:32.630592,67,-1699,1045,194
23:04:32.648449,68,-1705,1046,189
23:04:32.666297,69,-1703,1045,179
23:04:32.684100,70,-1704,1048,184
23:04:32.701959,71,-1705,1046,193
23:04:32.719842,72,-1705,1041,188
23:04:32.737638,73,-1705,1042,178
23:04:32.755519,74,-1707,1049,171
23:04:32.773402,75,-1705,1046,178
23:04:32.791203,76,-1709,1045,199
23:04:32.809080,77,-1701,1048,180
23:04:32.826959,78,-1705,1044,188
23:04:32.844790,79,-1704,1041,195
23:04:32.862600,80,-1707,1044,182
23:04:32.880449,81,-1710,1042,192
23:04:32.898251,82,-1707,1042,178
23:04:32.916134,83,-1705,1049,185
23:04:32.934014,84,-1711,1048,185
23:04:32.951817,85,-1708,1045,190
23:04:32.969627,86,-1708,1049,179
23:04:32.987563,87,-1707,1047,174
23:04:33.005475,88,-1711,1043,181
23:04:33.023281,89,-1708,1039,188
23:04:33.041143,90,-1712,1043,189
23:04:33.058933,91,-1703,1043,190
23:04:33.076735,92,-1708,1042,171
23:04:33.094598,93,-1711,1040,187
23:04:33.112475,94,-1710,1040,199
23:04:33.130281,95,-1710,1043,182
23:04:33.148135,96,-1707,1049,186
23:04:33.165980,97,-1708,1044,182
23:04:33.183779,98,-1705,1048,189
23:04:33.201661,99,-1709,1049,176
23:04:33.219534,100,-1711,1043,184
23:04:33.237339,101,-1709,1047,187
23:04:33.255219,102,-1706,1052,184
23:04:33.273091,103,-1709,1049,178
23:04:33.290889,104,-1706,1048,185
23:04:33.308685,105,-1706,1049,182
23:04:33.326567,106,-1706,1047,190
23:04:33.344368,107,-1708,1051,180
23:04:33.362246,108,-1712,1047,190
23:04:33.380127,109,-1712,1049,187
23:04:33.397977,110,-1711,1052,184
23:04:33.415784,111,-1707,1054,188
23:04:33.433628,112,-1710,1052,172
23:04:33.451426,113,-1712,1047,183
23:04:33.469222,114,-1710,1049,188
23:04:33.487237,115,-1703,1050,183
23:04:33.505048,116,-1703,1045,189
23:04:33.522863,117,-1713,1049,181
23:04:33.540742,118,-1705,1050,188
23:04:33.558605,119,-1709,1047,182
23:04:33.576405,120,-1709,1045,178
23:04:33.594445,121,-1703,1048,183
23:04:33.612358,122,-1707,1046,181
23:04:33.630333,123,-1710,1053,187
23:04:33.648142,124,-1709,1046,184
23:04:33.666011,125,-1711,1051,184
23:04:33.683886,126,-1707,1048,179
23:04:33.701682,127,-1707,1044,176
23:04:33.719499,128,-1713,1048,188
23:04:33.737389,129,-1707,1051,185
23:04:33.755195,130,-1715,1049,190
23:04:33.773072,131,-1713,1042,186
23:04:33.790974,132,-1714,1047,178
23:04:33.808839,133,-1718,1046,181
23:04:33.826659,134,-1719,1045,171
23:04:33.844555,135,-1715,1049,176
23:04:33.862418,136,-1720,1052,189
23:04:33.880221,137,-1715,1054,187
23:04:33.898035,138,-1715,1049,182
23:04:33.915910,139,-1712,1051,187
23:04:33.933723,140,-1716,1048,184
23:04:33.953169,141,-1710,1044,188
23:04:33.971130,142,-1711,1048,183
23:04:33.989058,143,-1711,1051,176
23:04:34.006978,144,-1713,1052,190
23:04:34.024793,145,-1715,1055,182
23:04:34.042701,146,-1715,1057,188
23:04:34.060593,147,-1712,1056,186
23:04:34.078411,148,-1715,1056,182
23:04:34.096215,149,-1714,1052,185
23:04:34.114099,150,-1713,1057,180
23:04:34.131918,151,-1713,1058,184
23:04:34.149789,152,-1711,1056,199
23:04:34.167665,153,-1715,1055,189
23:04:34.185461,154,-1715,1051,190
23:04:34.203260,155,-1716,1051,182
23:04:34.221137,156,-1717,1053,203
23:04:34.239028,157,-1715,1057,192
23:04:34.256829,158,-1712,1059,186
23:04:34.274688,159,-1716,1057,195
23:04:34.292489,160,-1718,1061,180
23:04:34.310326,161,-1716,1059,189
23:04:34.328168,162,-1715,1061,175
23:04:34.345968,163,-1716,1065,193
23:04:34.363846,164,-1719,1060,184
23:04:34.381699,165,-1713,1064,193
23:04:34.399505,166,-1718,1066,188
23:04:34.417322,167,-1719,1066,192
23:04:34.435190,168,-1719,1068,191
23:04:34.453000,169,-1723,1065,190
23:04:34.470878,170,-1722,1068,190
23:04:34.488727,171,-1722,1071,178
23:04:34.506524,172,-1718,1068,188
23:04:34.524348,173,-1722,1069,207
23:04:34.542150,174,-1721,1074,192
23:04:34.559958,175,-1723,1072,188
23:04:34.577807,176,-1726,1071,188
23:04:34.595655,177,-1727,1080,196
23:04:34.613463,178,-1724,1077,197
23:04:34.631318,179,-1729,1079,201
23:04:34.649196,180,-1727,1084,202
23:04:34.667063,181,-1729,1079,205
23:04:34.684881,182,-1726,1084,199
23:04:34.702744,183,-1731,1082,196
23:04:34.720544,184,-1728,1082,202
23:04:34.738404,185,-1725,1090,214
23:04:34.756270,186,-1726,1084,209
23:04:34.774081,187,-1730,1090,208
23:04:34.791889,188,-1731,1091,215
23:04:34.809761,189,-1736,1094,224
23:04:34.827580,190,-1739,1098,220
23:04:34.845482,191,-1746,1096,218
23:04:34.863351,192,-1747,1101,222
23:04:34.881152,193,-1752,1103,228
23:04:34.898957,194,-1754,1099,237
23:04:34.916842,195,-1764,1104,227
23:04:34.934707,196,-1770,1103,232
23:04:34.952509,197,-1781,1106,215
23:04:34.970430,198,-1784,1107,203
23:04:34.988238,199,-1788,1104,219
23:04:35.006059,200,-1797,1109,206
23:04:35.023930,201,-1796,1110,202
23:04:35.041809,202,-1804,1118,177
23:04:35.059608,203,-1800,1109,176
23:04:35.077486,204,-1793,1111,153
23:04:35.095360,205,-1787,1107,138
23:04:35.113155,206,-1784,1107,111
23:04:35.130983,207,-1780,1103,118
23:04:35.148857,208,-1769,1094,116
23:04:35.166683,209,-1765,1094,119
23:04:35.184542,210,-1752,1089,102
23:04:35.202416,211,-1752,1081,111
23:04:35.220217,212,-1751,1078,101
23:04:35.238016,213,-1745,1069,97
23:04:35.255893,214,-1742,1055,114
23:04:35.273699,215,-1745,1055,108
23:04:35.291575,216,-1753,1042,104
23:04:35.309455,217,-1757,1034,100
23:04:35.327270,218,-1759,1023,100
23:04:35.345072,219,-1751,1016,105
23:04:35.362956,220,-1747,1029,92
23:04:35.380757,221,-1752,1027,74
23:04:35.398556,222,-1760,1017,86
23:04:35.416427,223,-1759,1013,80
23:04:35.434219,224,-1751,1010,100
23:04:35.455177,225,-1744,1011,101
23:04:35.473182,226,-1746,1012,93
23:04:35.491065,227,-1752,1006,107
23:04:35.508896,228,-1759,999,124
23:04:35.526745,229,-1756,995,124
23:04:35.544617,230,-1778,996,137
23:04:35.562432,231,-1794,991,133
23:04:35.580303,232,-1828,985,130
23:04:35.598180,233,-1843,981,127
23:04:35.615984,234,-1877,989,91
23:04:35.633782,235,-1897,988,74
23:04:35.651589,236,-1924,1011,16
23:04:35.669429,237,-1938,1020,3
23:04:35.687460,238,-1951,1018,-31
23:04:35.705348,239,-1941,1031,-116
23:04:35.723234,240,-1931,1034,-158
23:04:35.741063,241,-1880,1040,-242
23:04:35.758887,242,-1844,1041,-281
23:04:35.776744,243,-1768,1034,-302
23:04:35.794550,244,-1727,1028,-302
23:04:35.812424,245,-1665,1024,-291
23:04:35.830308,246,-1645,1020,-267
23:04:35.848136,247,-1617,1023,-228
23:04:35.865948,248,-1605,1018,-211
23:04:35.883803,249,-1591,1016,-169
23:04:35.901622,250,-1587,1018,-157
23:04:35.919500,251,-1574,1021,-131
23:04:35.937364,252,-1567,1024,-117
23:04:35.955170,253,-1562,1022,-90
23:04:35.972982,254,-1559,1026,-86
23:04:35.990850,255,-1553,1031,-74
23:04:36.008651,256,-1551,1035,-37
23:04:36.026530,257,-1549,1036,-18
23:04:36.044406,258,-1546,1044,-18
23:04:36.062228,259,-1545,1042,7
23:04:36.080052,260,-1543,1040,12
23:04:36.097853,261,-1547,1047,30
23:04:36.115652,262,-1548,1044,50
23:04:36.133480,263,-1549,1047,56
23:04:36.151373,264,-1549,1046,68
23:04:36.169178,265,-1555,1043,86
23:04:36.187056,266,-1561,1047,101
23:04:36.204934,267,-1562,1045,108
23:04:36.222735,268,-1574,1049,123
23:04:36.240544,269,-1577,1043,133
23:04:36.258413,270,-1587,1044,145
23:04:36.276211,271,-1588,1045,162
23:04:36.294068,272,-1594,1042,166
23:04:36.311942,273,-1602,1040,169
23:04:36.329734,274,-1615,1036,178
23:04:36.347530,275,-1621,1038,181
23:04:36.365412,276,-1630,1038,169
23:04:36.383305,277,-1631,1034,170
23:04:36.401112,278,-1629,1034,175
23:04:36.418970,279,-1632,1032,165
23:04:36.436772,280,-1628,1021,171
23:04:36.454600,281,-1626,1018,175
23:04:36.472478,282,-1630,1022,173
23:04:36.490288,283,-1632,1014,184
23:04:36.508091,284,-1636,1019,188
23:04:36.525970,285,-1639,1015,185
23:04:36.543768,286,-1637,1014,175
23:04:36.561629,287,-1643,1011,179
23:04:36.579490,288,-1650,1010,182
23:04:36.597288,289,-1647,1006,178
23:04:36.615116,290,-1648,1000,173
23:04:36.632984,291,-1644,1001,174
23:04:36.650791,292,-1646,1001,165
23:04:36.668642,293,-1639,996,187
23:04:36.686534,294,-1640,998,185
23:04:36.704336,295,-1643,995,171
23:04:36.722139,296,-1633,990,174
23:04:36.740017,297,-1627,993,175
23:04:36.757813,298,-1626,989,179
23:04:36.775702,299,-1624,988,186
23:04:36.793572,300,-1616,993,181
23:04:36.811372,301,-1611,997,200
23:04:36.829195,302,-1610,1001,205
23:04:36.847129,303,-1605,999,219
23:04:36.864989,304,-1607,1003,218
23:04:36.882829,305,-1608,1000,240
23:04:36.900742,306,-1606,1006,232
23:04:36.918614,307,-1618,1005,246
23:04:36.936420,308,-1620,1005,255
23:04:36.957238,309,-1630,1010,243
23:04:36.975250,310,-1636,1012,262
23:04:36.993168,311,-1645,1014,269
23:04:37.011062,312,-1649,1019,255
23:04:37.028874,313,-1661,1018,247
23:04:37.046749,314,-1659,1024,251
23:04:37.064607,315,-1666,1031,260
23:04:37.082420,316,-1668,1032,260
23:04:37.100295,317,-1669,1045,246
23:04:37.118143,318,-1671,1045,260
23:04:37.135944,319,-1668,1049,233
23:04:37.153791,320,-1672,1058,248
23:04:37.171661,321,-1671,1068,246
23:04:37.189480,322,-1670,1062,236
23:04:37.207315,323,-1667,1063,240
23:04:37.225195,324,-1663,1062,239
23:04:37.243001,325,-1667,1068,237
23:04:37.260858,326,-1656,1064,241
23:04:37.278746,327,-1660,1061,248
23:04:37.296547,328,-1660,1050,251
23:04:37.314353,329,-1664,1048,252
23:04:37.332233,330,-1662,1044,242
23:04:37.350054,331,-1670,1041,243
23:04:37.367916,332,-1678,1036,232
23:04:37.385790,333,-1674,1031,233
23:04:37.403607,334,-1671,1028,224
23:04:37.421422,335,-1675,1029,229
23:04:37.439282,336,-1671,1030,221
23:04:37.457081,337,-1672,1033,222
23:04:37.474954,338,-1671,1034,220
23:04:37.492833,339,-1662,1039,232
23:04:37.510643,340,-1655,1047,242
23:04:37.528445,341,-1661,1051,239
23:04:37.546318,342,-1658,1057,246
23:04:37.564122,343,-1654,1061,261
23:04:37.581974,344,-1664,1068,276
23:04:37.599856,345,-1666,1071,272
23:04:37.617660,346,-1674,1071,298
23:04:37.635460,347,-1675,1078,286
23:04:37.653271,348,-1683,1079,302
23:04:37.671070,349,-1690,1080,303
23:04:37.688864,350,-1690,1083,308
23:04:37.706739,351,-1702,1082,305
23:04:37.724550,352,-1705,1083,313
23:04:37.742469,353,-1714,1085,301
23:04:37.760341,354,-1722,1088,288
23:04:37.778432,355,-1726,1086,289
23:04:37.796319,356,-1734,1085,295
23:04:37.814136,357,-1734,1080,283
23:04:37.832048,358,-1738,1077,280
23:04:37.849930,359,-1741,1082,281
23:04:37.867740,360,-1733,1077,269
23:04:37.885622,361,-1742,1076,264
23:04:37.903526,362,-1739,1075,259
23:04:37.921411,363,-1742,1068,259
23:04:37.939207,364,-1741,1069,252
23:04:37.957099,365,-1742,1069,240
23:04:37.974966,366,-1737,1067,246
23:04:37.992769,367,-1731,1067,232
23:04:38.010585,368,-1734,1066,232
23:04:38.028458,369,-1731,1067,229
23:04:38.046262,370,-1728,1066,223
23:04:38.064115,371,-1725,1065,224
23:04:38.082003,372,-1726,1064,217
23:04:38.099804,373,-1727,1062,224
23:04:38.117605,374,-1726,1059,218
23:04:38.135440,375,-1726,1058,207
23:04:38.153240,376,-1728,1058,217
23:04:38.171039,377,-1729,1059,209
23:04:38.188902,378,-1728,1060,205
23:04:38.206710,379,-1724,1056,203
23:04:38.224563,380,-1722,1059,210
23:04:38.242425,381,-1726,1053,213
23:04:38.260229,382,-1720,1050,201
23:04:38.278049,383,-1724,1057,208
23:04:38.295943,384,-1721,1056,214
23:04:38.313744,385,-1727,1057,205
23:04:38.331629,386,-1722,1053,203
23:04:38.349506,387,-1724,1052,214
23:04:38.367300,388,-1720,1053,201
23:04:38.385097,389,-1720,1053,202
23:04:38.402976,390,-1721,1054,199
23:04:38.420780,391,-1718,1056,199
23:04:38.438660,392,-1721,1054,208
23:04:38.459130,393,-1719,1056,193
23:04:38.477206,394,-1721,1058,192
23:04:38.495054,395,-1720,1055,195
23:04:38.512925,396,-1716,1061,200
23:04:38.530748,397,-1719,1054,188
23:04:38.548642,398,-1717,1052,202
23:04:38.566522,399,-1717,1053,200
23:04:38.584325,400,-1716,1055,202
23:04:38.602134,401,-1716,1057,197
23:04:38.620017,402,-1708,1054,189
23:04:38.637844,403,-1714,1051,198
23:04:38.655699,404,-1710,1055,182
23:04:38.673573,405,-1713,1060,181
23:04:38.691373,406,-1715,1056,190
23:04:38.709172,407,-1716,1057,194
23:04:38.727129,408,-1712,1053,198
23:04:38.744988,409,-1711,1049,186
23:04:38.762804,410,-1711,1055,183
23:04:38.780683,411,-1714,1053,195
23:04:38.798503,412,-1713,1052,190
23:04:38.816306,413,-1708,1054,190
23:04:38.834163,414,-1712,1053,186
23:04:38.852069,415,-1709,1050,191
23:04:38.869892,416,-1712,1055,189
23:04:38.887779,417,-1708,1047,199
23:04:38.905631,418,-1709,1050,194
23:04:38.923442,419,-1711,1051,192
23:04:38.941261,420,-1711,1051,198
23:04:38.959121,421,-1713,1049,185
23:04:38.976961,422,-1709,1050,190
23:04:38.994842,423,-1712,1047,196
23:04:39.012717,424,-1704,1051,188
23:04:39.030538,425,-1710,1050,184
23:04:39.048341,426,-1710,1050,185
23:04:39.066221,427,-1705,1054,200
23:04:39.084027,428,-1710,1047,189
23:04:39.101908,429,-1705,1049,189
23:04:39.119789,430,-1709,1053,188
23:04:39.137705,431,-1709,1048,188
23:04:39.155533,432,-1709,1055,199
23:04:39.173413,433,-1708,1049,190
23:04:39.191272,434,-1706,1049,189
23:04:39.209075,435,-1712,1052,192
23:04:39.226896,436,-1704,1051,202
23:04:39.244703,437,-1710,1052,195
23:04:39.262512,438,-1711,1052,196
23:04:39.280350,439,-1709,1053,192
23:04:39.298202,440,-1706,1047,197
23:04:39.316006,441,-1711,1057,198
23:04:39.333883,442,-1707,1047,189
23:04:39.351751,443,-1705,1049,194
23:04:39.369553,444,-1706,1049,187
23:04:39.387404,445,-1708,1049,187
23:04:39.405288,446,-1712,1048,196
23:04:39.423094,447,-1710,1048,178
23:04:39.440960,448,-1708,1051,198
23:04:39.458836,449,-1708,1050,182
23:04:39.476644,450,-1707,1048,185
23:04:39.494462,451,-1705,1049,197
23:04:39.512342,452,-1707,1050,193
23:04:39.530146,453,-1706,1052,187
23:04:39.548024,454,-1707,1051,197
23:04:39.565952,455,-1707,1046,193
23:04:39.583845,456,-1706,1052,175
23:04:39.601649,457,-1706,1049,181
23:04:39.619501,458,-1708,1052,205
23:04:39.637358,459,-1707,1051,189
23:04:39.655158,460,-1710,1051,203
23:04:39.672976,461,-1711,1048,194
23:04:39.690777,462,-1708,1051,192
23:04:39.708564,463,-1708,1046,190
23:04:39.726439,464,-1707,1047,193
23:04:39.744313,465,-1711,1048,201
23:04:39.762143,466,-1709,1050,195
23:04:39.780006,467,-1707,1053,200
23:04:39.797860,468,-1708,1050,207
23:04:39.815688,469,-1706,1053,194
23:04:39.833507,470,-1708,1052,193
23:04:39.851399,471,-1708,1051,195
23:04:39.869451,472,-1711,1049,195
23:04:39.887291,473,-1707,1045,184
23:04:39.905125,474,-1707,1048,193
23:04:39.922991,475,-1707,1045,193
23:04:39.940795,476,-1706,1042,186
23:04:39.961433,477,-1706,1044,190
23:04:39.979459,478,-1710,1046,189
23:04:39.997310,479,-1708,1047,188
23:04:40.015162,480,-1707,1049,184
23:04:40.033048,481,-1710,1046,186
23:04:40.050850,482,-1710,1046,196
23:04:40.068734,483,-1709,1045,197
23:04:40.086613,484,-1706,1044,189
23:04:40.106677,485,-1704,1046,194
23:04:40.124643,486,-1707,1047,191
23:04:40.142557,487,-1707,1047,196
23:04:40.160462,488,-1712,1049,196
23:04:40.178353,489,-1704,1049,195
23:04:40.196164,490,-1705,1044,192
23:04:40.214051,491,-1703,1048,197
23:04:40.231930,492,-1704,1045,198
23:04:40.249733,493,-1706,1051,198
23:04:40.267557,494,-1704,1047,211
23:04:40.285434,495,-1702,1046,196
23:04:40.303235,496,-1705,1043,190
23:04:40.321109,497,-1706,1048,188
23:04:40.338955,498,-1698,1048,188
23:04:40.356781,499,-1706,1047,195
23:04:40.374640,500,-1706,1045,197
23:04:40.392557,501,-1711,1048,189
23:04:40.410475,502,-1710,1042,200
23:04:40.428278,503,-1701,1041,190
23:04:40.446179,504,-1706,1051,198
23:04:40.464076,505,-1707,1047,192
23:04:40.481977,506,-1709,1048,196
23:04:40.499801,507,-1707,1046,196
23:04:40.517667,508,-1703,1044,200
23:04:40.535547,509,-1706,1048,193
23:04:40.553357,510,-1705,1046,197
23:04:40.571178,511,-1705,1048,202
23:04:40.589053,512,-1705,1043,200
23:04:40.606872,513,-1705,1053,203
23:04:40.624765,514,-1710,1046,190
23:04:40.642645,515,-1705,1050,193
23:04:40.660450,516,-1706,1049,188
23:04:40.678266,517,-1705,1050,187
23:04:40.696135,518,-1705,1049,194
23:04:40.713952,519,-1708,1051,179
23:04:40.731818,520,-1706,1048,190
23:04:40.749700,521,-1706,1046,190
23:04:40.767513,522,-1703,1046,193
23:04:40.785314,523,-1705,1049,189
23:04:40.803203,524,-1705,1052,182
23:04:40.821094,525,-1704,1046,191
23:04:40.838927,526,-1700,1045,180
23:04:40.856811,527,-1701,1054,197
23:04:40.874699,528,-1703,1046,197
23:04:40.892528,529,-1703,1047,209
23:04:40.910423,530,-1703,1053,187
23:04:40.928323,531,-1705,1051,185
23:04:40.946204,532,-1705,1055,187
23:04:40.964019,533,-1703,1053,191
23:04:40.981896,534,-1702,1056,190
23:04:40.999800,535,-1698,1055,185
23:04:41.017616,536,-1704,1051,184
23:04:41.035431,537,-1704,1053,180
23:04:41.053248,538,-1703,1053,190
23:04:41.071086,539,-1702,1052,192
23:04:41.088906,540,-1703,1055,200
23:04:41.106788,541,-1705,1051,192
23:04:41.124607,542,-1703,1058,196
23:04:41.142490,543,-1700,1053,185
23:04:41.160382,544,-1702,1052,185
23:04:41.178274,545,-1705,1054,195
23:04:41.196082,546,-1702,1051,186
23:04:41.213962,547,-1705,1051,197
